pot,date,n_lesions,size_lesions,genotype_id,type,rep,row,column,fgcc
400,2021-07-13,0,0,FLP051,FLIP,1,17,16,0.13190483452130172
421,2021-07-13,0,0,FLP327,FLIP,1,18,13,0.1342201166278831
422,2021-07-13,0,0,FLP328,FLIP,1,18,14,0.16061565755398743
423,2021-07-13,1,3.974717331265588e-4,FLP329,FLIP,1,18,15,0.13959594332170508
424,2021-07-13,0,0,FLP330,FLIP,1,18,16,0.1053900515982919
445,2021-07-13,1,1.8548680879239412e-4,VVL125,Vavilov,1,19,13,0.16666718889694046
446,2021-07-13,0,0,FLP344,FLIP,1,19,14,0.0972186625325748
447,2021-07-13,0,0,FLP345,FLIP,1,19,15,0.1885779058283221
448,2021-07-13,0,0,FLP346,FLIP,1,19,16,0.08730170312326921
469,2021-07-13,0,0,FLP364,FLIP,1,20,13,0.1500958636047708
470,2021-07-13,0,0,FLP365,FLIP,1,20,14,0.10723167799494318
471,2021-07-13,0,0,FLP366,FLIP,1,20,15,0.1590787607049835
472,2021-07-13,1,2.9810379984491917e-4,VVL128,Vavilov,1,20,16,0.14224576547516016
401,2021-07-13,0,0,FLP311,FLIP,1,17,17,0.09090877352965993
402,2021-07-13,0,0,FLP312,FLIP,1,17,18,0.07424139218442752
403,2021-07-13,0,0,FLP313,FLIP,1,17,19,0.00932737398016185
404,2021-07-13,0,0,FLP314,FLIP,1,17,20,0.16450095928649094
425,2021-07-13,0,0,FLP331,FLIP,1,18,17,0.14696244890831017
426,2021-07-13,0,0,FLP332,FLIP,1,18,18,0.07472829700512489
427,2021-07-13,0,0,FLP333,FLIP,1,18,19,0.105863707308222
428,2021-07-13,0,0,VVL118,Vavilov,1,18,20,0.06051531342953024
449,2021-07-13,0,0,FLP082,FLIP,1,19,17,0.10416119657462712
450,2021-07-13,5,0.00256369986630725,FLP347,FLIP,1,19,18,0.06705706187087244
451,2021-07-13,0,0,FLP348,FLIP,1,19,19,0.18808768872993292
452,2021-07-13,0,0,FLP349,FLIP,1,19,20,0.1060756930804984
473,2021-07-13,0,0,VVL129,Vavilov,1,20,17,0.17386476832126282
474,2021-07-13,1,2.1198492433416473e-4,FLP367,FLIP,1,20,18,0.12853624810872197
475,2021-07-13,0,0,FLP368,FLIP,1,20,19,0.0663813572217414
476,2021-07-13,0,0,FLP368,FLIP,1,20,20,0.14552492039006082
405,2021-07-13,0,0,FLP315,FLIP,1,17,21,0.1630866167120843
406,2021-07-13,0,0,FLP316,FLIP,1,17,22,0.12153740534590876
407,2021-07-13,0,0,FLP317,FLIP,1,17,23,0.11769185094570708
408,2021-07-13,0,0,FLP318,FLIP,1,17,24,0.07441694290209391
429,2021-07-13,0,0,VVL119,Vavilov,1,18,21,0.1922346604000901
430,2021-07-13,0,0,VVL120,Vavilov,1,18,22,0.10787757214484783
432,2021-07-13,0,0,VVL121,Vavilov,1,18,24,0.12742332280427082
431,2021-07-13,0,0,FLP334,FLIP,1,18,23,0.09415149338995056
453,2021-07-13,0,0,FLP350,FLIP,1,19,21,0.14447161608406242
454,2021-07-13,0,0,FLP351,FLIP,1,19,22,0.1333920472049284
455,2021-07-13,0,0,FLP352,FLIP,1,19,23,0.1828973495868528
456,2021-07-13,0,0,FLP353,FLIP,1,19,24,0.04259920339448212
477,2021-07-13,0,0,VVL130,Vavilov,1,20,21,0.10651953829120211
478,2021-07-13,2,6.690774174297075e-4,FLP369,FLIP,1,20,22,0.1283474482802883
479,2021-07-13,0,0,FLP370,FLIP,1,20,23,0.05926989701740635
480,2021-07-13,0,0,VVL131,Vavilov,1,20,24,0.08532758561894518
481,2021-07-13,0,0,VVL132,Vavilov,1,21,1,0.16086407838087383
482,2021-07-13,1,8.943144799468498e-4,FLP371,FLIP,1,21,2,0.10151137442117204
483,2021-07-13,0,0,FLP372,FLIP,1,21,3,0.09617860733734372
484,2021-07-13,0,0,VVL133,Vavilov,1,21,4,0.21818635611549073
505,2021-07-13,0,0,FLP388,FLIP,1,22,1,0.1498474427778844
506,2021-07-13,1,4.736538153091493e-4,VVL137,Vavilov,1,22,2,0.1715792967139078
507,2021-07-13,0,0,FLP389,FLIP,1,22,3,0.16521641126792383
508,2021-07-13,0,0,VVL138,Vavilov,1,22,4,0.10448579978842536
529,2021-07-13,0,0,VVL146,Vavilov,1,23,1,0.104071765076948
530,2021-07-13,1,9.042508625534014e-4,FLP402,FLIP,1,23,2,0.11721488295808516
531,2021-07-13,7,0.00601178933017268,FLP403,FLIP,1,23,3,0.1598703950733282
532,2021-07-13,0,0,FLP404,FLIP,1,23,4,0.1706286730163558
553,2021-07-13,0,0,FLP417,FLIP,1,24,1,0.2187958152107854
554,2021-07-13,0,0,FLP418,FLIP,1,24,2,0.10668846445348489
555,2021-07-13,0,0,FLP419,FLIP,1,24,3,0.1595325427487627
556,2021-07-13,0,0,FLP420,FLIP,1,24,4,0.13278590038732557
485,2021-07-13,0,0,FLP373,FLIP,1,21,5,0.12466419548698572
486,2021-07-13,0,0,FLP374,FLIP,1,21,6,0.1783065327059919
487,2021-07-13,0,0,FLP375,FLIP,1,21,7,0.12888403726636294
488,2021-07-13,0,0,FLP376,FLIP,1,21,8,0.1885845303837057
509,2021-07-13,0,0,VVL139,Vavilov,1,22,5,0.23678810763274535
510,2021-07-13,0,0,FLP390,FLIP,1,22,6,0.1388606176741213
511,2021-07-13,0,0,WLD130,Wild cicer,1,22,7,0.03437150560800411
512,2021-07-13,0,0,FLP391,FLIP,1,22,8,0.16367288986353623
533,2021-07-13,0,0,INT042,Introgression,1,23,5,0.12428328355242656
534,2021-07-13,0,0,FLP405,FLIP,1,23,6,0.18881638982213303
535,2021-07-13,0,0,INT043,Introgression,1,23,7,0.13994042020165423
536,2021-07-13,0,0,VVL147,Vavilov,1,23,8,0.11740699506421066
557,2021-07-13,0,0,VVL152,Vavilov,1,24,5,0.18769021540691463
558,2021-07-13,0,0,VVL153,Vavilov,1,24,6,0.1482674863188868
559,2021-07-13,0,0,FLP421,FLIP,1,24,7,0.06236356438156515
560,2021-07-13,0,0,FLP422,FLIP,1,24,8,0.04410297746656787
489,2021-07-13,0,0,FLP377,FLIP,1,21,9,0.12339559313101912
490,2021-07-13,0,0,FLP241,FLIP,1,21,10,0.13463746361705228
491,2021-07-13,0,0,VVL134,Vavilov,1,21,11,0.11221003136574688
492,2021-07-13,0,0,FLP378,FLIP,1,21,12,0.1688135448412391
513,2021-07-13,0,0,FLP392,FLIP,1,22,9,0.0730953441030582
514,2021-07-13,3,0.00191118212819197,FLP393,FLIP,1,22,10,0.2098327917767236
515,2021-07-13,0,0,VVL140,Vavilov,1,22,11,0.1335510365341357
516,2021-07-13,0,0,FLP394,FLIP,1,22,12,0.1819268522231499
537,2021-07-13,0,0,VVL148,Vavilov,1,23,9,0.12401498905938924
538,2021-07-13,0,0,FLP406,FLIP,1,23,10,0.16429559806959818
539,2021-07-13,0,0,FLP407,FLIP,1,23,11,0.12929475970014848
540,2021-07-13,0,0,FLP408,FLIP,1,23,12,0.22942822660152387
561,2021-07-13,0,0,FLP423,FLIP,1,24,9,0.2224558820602452
562,2021-07-13,0,0,FLP424,FLIP,1,24,10,0.15293117330896774
563,2021-07-13,0,0,FLP254,FLIP,1,24,11,0.10511844482756276
564,2021-07-13,0,0,FLP115,FLIP,1,24,12,0.09558570963050814
493,2021-07-13,0,0,FLP379,FLIP,1,21,13,0.15467011909717265
494,2021-07-13,0,0,INT041,Introgression,1,21,14,0.10456860673072084
495,2021-07-13,0,0,FLP380,FLIP,1,21,15,0.1158336631605967
496,2021-07-13,0,0,VVL135,Vavilov,1,21,16,0.10656259790119577
517,2021-07-13,0,0,FLP395,FLIP,1,22,13,0.17804155049064638
518,2021-07-13,0,0,VVL141,Vavilov,1,22,14,0.02821066910122107
519,2021-07-13,0,0,VVL142,Vavilov,1,22,15,0.0878813517193375
520,2021-07-13,0,0,FLP396,FLIP,1,22,16,0.15167913234146022
541,2021-07-13,0,0,FLP409,FLIP,1,23,13,0.21016070726821368
542,2021-07-13,0,0,INT044,Introgression,1,23,14,0.02860483014654751
543,2021-07-13,3,5.829585419189529e-4,FLP410,FLIP,1,23,15,0.07657323567946799
544,2021-07-13,0,0,FLP411,FLIP,1,23,16,0.09921265370304976
565,2021-07-13,0,0,FLP425,FLIP,1,24,13,0.17285121134756626
566,2021-07-13,0,0,FLP426,FLIP,1,24,14,0.06187003500548414
567,2021-07-13,0,0,FLP427,FLIP,1,24,15,0.2652968817262301
568,2021-07-13,0,0,VVL154,Vavilov,1,24,16,0.1546138103764117
497,2021-07-13,0,0,FLP381,FLIP,1,21,17,0.11619470142900495
498,2021-07-13,0,0,FLP382,FLIP,1,21,18,0.08629145842726446
499,2021-07-13,0,0,FLP383,FLIP,1,21,19,0.19546413114961347
500,2021-07-13,0,0,FLP384,FLIP,1,21,20,0.07716613338630356
521,2021-07-13,0,0,VVL143,Vavilov,1,22,17,0.02558072061391691
522,2021-07-13,0,0,VVL144,Vavilov,1,22,18,0.177591080724559
523,2021-07-13,0,0,FLP397,FLIP,1,22,19,0.1861466940025271
524,2021-07-13,0,0,FLP398,FLIP,1,22,20,0.1587541574911853
545,2021-07-13,0,0,FLP412,FLIP,1,23,17,0.06829254144992088
546,2021-07-13,0,0,VVL149,Vavilov,1,23,18,0.09073984736737715
547,2021-07-13,0,0,FLP413,FLIP,1,23,19,0.04358294986895231
548,2021-07-13,0,0,FLP414,FLIP,1,23,20,0.16965155109726926
569,2021-07-13,0,0,FLP428,FLIP,1,24,17,0.13885068084104585
570,2021-07-13,0,0,VVL155,Vavilov,1,24,18,0.1469260138537002
571,2021-07-13,0,0,FLP429,FLIP,1,24,19,0.11281286590565792
572,2021-07-13,0,0,FLP430,FLIP,1,24,20,0.10911967627927992
5,2021-07-13,0,0,FLP047,FLIP,1,1,5,0.07499659149816221
6,2021-07-13,0,0,VVL001,Vavilov,1,1,6,0.0558847492163675
7,2021-07-13,0,0,FLP048,FLIP,1,1,7,0.09841770705701323
8,2021-07-13,0,0,FLP049,FLIP,1,1,8,0.16624984190777128
29,2021-07-13,0,0,FLP063,FLIP,1,2,5,0.1238295015086474
30,2021-07-13,0,0,FLP064,FLIP,1,2,6,0.16059578388783655
31,2021-07-13,0,0,FLP065,FLIP,1,2,7,0.08211467625788091
32,2021-07-13,0,0,FLP066,FLIP,1,2,8,0.11828143637485083
53,2021-07-13,0,0,FLP081,FLIP,1,3,5,0.12060996759219948
54,2021-07-13,0,0,VVL014,Vavilov,1,3,6,0.01008919784928019
55,2021-07-13,0,0,FLP082,FLIP,1,3,7,0.1295266191385758
56,2021-07-13,0,0,FLP083,FLIP,1,3,8,0.1260288538960151
77,2021-07-13,0,0,FLP099,FLIP,1,4,5,0.03958171841723516
78,2021-07-13,0,0,VVL020,Vavilov,1,4,6,0.12458138854469028
79,2021-07-13,0,0,INT031,Introgression,1,4,7,0.06706037414856426
80,2021-07-13,0,0,VVL021,Vavilov,1,4,8,0.16252684178216692
501,2021-07-13,0,0,VVL136,Vavilov,1,21,21,0.06207208394468509
502,2021-07-13,0,0,FLP385,FLIP,1,21,22,0.10391608802543252
503,2021-07-13,0,0,FLP386,FLIP,1,21,23,0.0911704434673136
504,2021-07-13,0,0,FLP387,FLIP,1,21,24,0.11991107699922572
525,2021-07-13,0,0,FLP399,FLIP,1,22,21,0.08954742739832239
526,2021-07-13,0,0,FLP400,FLIP,1,22,22,0.15409378277879615
527,2021-07-13,0,0,FLP401,FLIP,1,22,23,0.12730739308505715
528,2021-07-13,0,0,VVL145,Vavilov,1,22,24,0.16131454814696122
549,2021-07-13,0,0,VVL150,Vavilov,1,23,21,0.07306553360383182
550,2021-07-13,0,0,FLP415,FLIP,1,23,22,0.11840399064944812
551,2021-07-13,0,0,FLP416,FLIP,1,23,23,0.0775768558200891
552,2021-07-13,0,0,VVL151,Vavilov,1,23,24,0.14828735998503773
573,2021-07-13,0,0,FLP431,FLIP,1,24,21,0.12106374963597866
574,2021-07-13,2,8.578764906648229e-4,FLP432,FLIP,1,24,22,0.16764099853833522
575,2021-07-13,0,0,FLP433,FLIP,1,24,23,0.12228929238195164
576,2021-07-13,0,0,FLP434,FLIP,1,24,24,0.1945168197297533
577,2021-07-13,1,3.279141798294111e-4,FLP435,FLIP,1,25,1,0.1826025568722809
578,2021-07-13,0,0,FLP436,FLIP,1,25,2,0.11300829028947525
579,2021-07-13,0,0,VVL156,Vavilov,1,25,3,0.11266381340952608
580,2021-07-13,0,0,VVL157,Vavilov,1,25,4,1.9542438381731165e-4
601,2021-07-13,0,0,VVL165,Vavilov,1,26,1,0.0913592432957473
602,2021-07-13,0,0,VVL166,Vavilov,1,26,2,0.11126603222357852
603,2021-07-13,1,6.922655274976246e-4,FLP447,FLIP,1,26,3,0.15581285490085012
604,2021-07-13,0,0,FLP448,FLIP,1,26,4,0.17063198529404763
625,2021-07-13,0,0,FLP462,FLIP,1,27,1,0.09544659396745174
626,2021-07-13,0,0,FLP463,FLIP,1,27,2,0.06438405377357465
627,2021-07-13,1,9.042508625534014e-4,FLP464,FLIP,1,27,3,0.1284567534441183
628,2021-07-13,8,0.00566730047965179,FLP465,FLIP,1,27,4,0.07523838776966499
649,2021-07-13,0,0,FLP478,FLIP,1,28,1,0.1301592641777132
650,2021-07-13,0,0,FLP479,FLIP,1,28,2,0.03812431623283487
651,2021-07-13,0,0,VVL182,Vavilov,1,28,3,0.121477784347456
652,2021-07-13,0,0,VVL183,Vavilov,1,28,4,0.17419268381275288
581,2021-07-13,0,0,VVL158,Vavilov,1,25,5,0.1007661119405128
582,2021-07-13,0,0,FLP124,FLIP,1,25,6,0.23369775254627836
583,2021-07-13,0,0,FLP269,FLIP,1,25,7,0.10049119289209184
584,2021-07-13,0,0,VVL159,Vavilov,1,25,8,0.12105712508059502
605,2021-07-13,0,0,FLP449,FLIP,1,26,5,0.1694859372126783
606,2021-07-13,0,0,FLP450,FLIP,1,26,6,0.09724184847641756
607,2021-07-13,0,0,FLP451,FLIP,1,26,7,0.03679940515610733
608,2021-07-13,1,1.8548680879239412e-4,FLP452,FLIP,1,26,8,0.07435400962594936
629,2021-07-13,0,0,FLP466,FLIP,1,27,5,0.22327401465012447
630,2021-07-13,0,0,VVL174,Vavilov,1,27,6,0.1257969944575878
631,2021-07-13,0,0,VVL175,Vavilov,1,27,7,0.1875941593538519
632,2021-07-13,0,0,VVL176,Vavilov,1,27,8,0.18984982046198057
653,2021-07-13,0,0,VVL184,Vavilov,1,28,5,0.16094688532316934
654,2021-07-13,0,0,VVL185,Vavilov,1,28,6,0.15816457206204151
655,2021-07-13,0,0,FLP480,FLIP,1,28,7,0.1393375856617432
656,2021-07-13,0,0,FLP481,FLIP,1,28,8,0.08895784196917862
585,2021-07-13,0,0,FLP437,FLIP,1,25,9,0.130967459934517
586,2021-07-13,0,0,FLP438,FLIP,1,25,10,0.12528359141535586
587,2021-07-13,0,0,VVL160,Vavilov,1,25,11,0.07477135661511854
588,2021-07-13,0,0,FLP439,FLIP,1,25,12,0.10056406300131183
609,2021-07-13,0,0,VVL167,Vavilov,1,26,9,0.14576340438387175
610,2021-07-13,0,0,VVL168,Vavilov,1,26,10,0.04659049801312382
611,2021-07-13,0,0,FLP453,FLIP,1,26,11,0.11655905197510504
612,2021-07-13,0,0,VVL169,Vavilov,1,26,12,0.1604864787240065
633,2021-07-13,0,0,FLP467,FLIP,1,27,9,0.04951523921499986
634,2021-07-13,0,0,FLP468,FLIP,1,27,10,0.1959410991372354
635,2021-07-13,0,0,VVL177,Vavilov,1,27,11,0.13876124934336673
636,2021-07-13,0,0,FLP469,FLIP,1,27,12,0.0859105464927053
657,2021-07-13,0,0,FLP482,FLIP,1,28,9,0.19290374049383752
658,2021-07-13,0,0,VVL186,Vavilov,1,28,10,0.10600944752666204
659,2021-07-13,0,0,FLP483,FLIP,1,28,11,0.12528359141535586
660,2021-07-13,0,0,FLP484,FLIP,1,28,12,0.18550742440800605
589,2021-07-13,0,0,FLP440,FLIP,1,25,13,0.12407461005784198
590,2021-07-13,0,0,VVL161,Vavilov,1,25,14,0.12737032636120174
591,2021-07-13,0,0,FLP441,FLIP,1,25,15,0.12090807258446318
592,2021-07-13,0,0,FLP442,FLIP,1,25,16,0.15602815295081834
613,2021-07-13,0,0,VVL170,Vavilov,1,26,13,0.09100151730503084
614,2021-07-13,0,0,FLP454,FLIP,1,26,14,0.08398611315375855
615,2021-07-13,0,0,VVL171,Vavilov,1,26,15,0.10898387289391534
616,2021-07-13,0,0,FLP455,FLIP,1,26,16,0.13543903481847244
637,2021-07-13,1,1.8548680879239412e-4,FLP470,FLIP,1,27,13,0.13028844300769413
638,2021-07-13,0,0,FLP471,FLIP,1,27,14,0.23372425076781292
639,2021-07-13,0,0,FLP472,FLIP,1,27,15,0.10102778187816648
640,2021-07-13,0,0,VVL178,Vavilov,1,27,16,0.07353918931376192
661,2021-07-13,0,0,FLP485,FLIP,1,28,13,0.10896068695007262
662,2021-07-13,0,0,FLP389,FLIP,1,28,14,0.1844640569350831
663,2021-07-13,0,0,FLP486,FLIP,1,28,15,0.10557885142672556
664,2021-07-13,1,5.167132530645264e-4,FLP487,FLIP,1,28,16,0.14586608499231815
593,2021-07-13,0,0,FLP443,FLIP,1,25,17,0.2038905655976006
594,2021-07-13,0,0,VVL162,Vavilov,1,25,18,0.09316112236009674
595,2021-07-13,0,0,CVR484,Cultivar,1,25,19,0.05659688892010854
596,2021-07-13,0,0,FLP444,FLIP,1,25,20,0.1075860917079678
617,2021-07-13,0,0,FLP456,FLIP,1,26,17,0.193480076812214
618,2021-07-13,0,0,FLP457,FLIP,1,26,18,0.09615542139350096
619,2021-07-13,0,0,FLP458,FLIP,1,26,19,0.1237963787317292
620,2021-07-13,0,0,VVL172,Vavilov,1,26,20,0.13076541099531605
641,2021-07-13,0,0,VVL179,Vavilov,1,27,17,0.16994965608953294
642,2021-07-13,0,0,FLP473,FLIP,1,27,18,0.1101199841422092
643,2021-07-13,1,4.3721890643921466e-4,VVL180,Vavilov,1,27,19,0.09503255925597438
644,2021-07-13,0,0,FLP474,FLIP,1,27,20,0.05002201770184814
665,2021-07-13,1,1.3911539409942425e-4,FLP488,FLIP,1,28,17,0.11143495838586127
666,2021-07-13,0,0,FLP452,FLIP,1,28,18,0.12047085192914309
667,2021-07-13,0,0,FLP489,FLIP,1,28,19,0.02922091379722582
668,2021-07-13,0,0,VVL187,Vavilov,1,28,20,0.1477573955543467
597,2021-07-13,1,2.3848303987593532e-4,VVL163,Vavilov,1,25,21,0.15437532638260076
598,2021-07-13,0,0,VVL164,Vavilov,1,25,22,0.00707502514972504
599,2021-07-13,0,0,FLP445,FLIP,1,25,23,0.09297232253166308
600,2021-07-13,0,0,FLP446,FLIP,1,25,24,0.15189443039142844
621,2021-07-13,0,0,VVL173,Vavilov,1,26,21,0.02418293942796936
622,2021-07-13,0,0,FLP459,FLIP,1,26,22,0.11154095127199948
623,2021-07-13,0,0,FLP460,FLIP,1,26,23,0.04501716610950988
624,2021-07-13,0,0,FLP461,FLIP,1,26,24,0.1409539771753508
645,2021-07-13,1,2.9810379984491917e-4,VVL181,Vavilov,1,27,21,0.13424992712710948
646,2021-07-13,0,0,FLP475,FLIP,1,27,22,0.10810280702789152
647,2021-07-13,0,0,FLP476,FLIP,1,27,23,0.03189392189452363
648,2021-07-13,1,5.962075996898381e-4,FLP477,FLIP,1,27,24,0.18955171546971689
669,2021-07-13,0,0,FLP490,FLIP,1,28,21,0.0963872808319283
670,2021-07-13,0,0,VVL188,Vavilov,1,28,22,7.684484245019713e-4
671,2021-07-13,0,0,FLP491,FLIP,1,28,23,0.1334284822595384
672,2021-07-13,0,0,FLP492,FLIP,1,28,24,0.15788965301362054
673,2021-07-13,0,0,FLP493,FLIP,1,29,1,0.1297352926331604
674,2021-07-13,0,0,VVL189,Vavilov,1,29,2,0.09478082615139616
675,2021-07-13,0,0,FLP494,FLIP,1,29,3,0.15682309959685486
676,2021-07-13,0,0,VVL190,Vavilov,1,29,4,0.09206807072179651
697,2021-07-13,0,0,VVL195,Vavilov,1,30,1,0.2293255459930775
698,2021-07-13,0,0,FLP228,FLIP,1,30,2,0.09281333320245576
699,2021-07-13,0,0,VVL196,Vavilov,1,30,3,0.14747916422823393
700,2021-07-13,2,0.00119904650518445,FLP509,FLIP,1,30,4,0.11694990074273966
721,2021-07-13,0,0,FLP522,FLIP,1,31,1,0.20032324252351172
722,2021-07-13,0,0,FLP523,FLIP,1,31,2,0.1409042930099735
723,2021-07-13,0,0,FLP524,FLIP,1,31,3,0.13580669764226433
724,2021-07-13,0,0,FLP525,FLIP,1,31,4,0.17459678169115478
745,2021-07-13,0,0,VVL208,Vavilov,1,32,1,0.07772590831622093
746,2021-07-13,0,0,FLP543,FLIP,1,32,2,0.1682902049659317
747,2021-07-13,0,0,VVL209,Vavilov,1,32,3,0.06387396300903454
748,2021-07-13,0,0,FLP544,FLIP,1,32,4,0.1430970208419576
677,2021-07-13,0,0,FLP495,FLIP,1,29,5,0.12229260465964344
678,2021-07-13,0,0,VVL191,Vavilov,1,29,6,0.1475818448366803
679,2021-07-13,0,0,INT045,Introgression,1,29,7,0.11902338657781826
680,2021-07-13,0,0,Genesis090,Cultivar,1,29,8,0.2129794555839515
701,2021-07-13,0,0,FLP510,FLIP,1,30,5,0.1732122496159745
702,2021-07-13,0,0,VVL197,Vavilov,1,30,6,0.02277853368663817
703,2021-07-13,0,0,VVL198,Vavilov,1,30,7,0.11698633579734968
704,2021-07-13,0,0,FLP511,FLIP,1,30,8,0.20239672835859032
725,2021-07-13,0,0,VVL205,Vavilov,1,31,5,0.17618667498322782
726,2021-07-13,0,0,VVL206,Vavilov,1,31,6,0.1227596358141899
727,2021-07-13,2,0.00124541451087531,FLP526,FLIP,1,31,7,0.14869145786343962
728,2021-07-13,0,0,FLP527,FLIP,1,31,8,0.17858476403210466
749,2021-07-13,0,0,FLP545,FLIP,1,32,5,0.14575015527310448
750,2021-07-13,0,0,FLP546,FLIP,1,32,6,0.21218119666022317
751,2021-07-13,0,0,FLP547,FLIP,1,32,7,0.13705211405438822
752,2021-07-13,0,0,FLP548,FLIP,1,32,8,0.21229712637943685
681,2021-07-13,0,0,VVL192,Vavilov,1,29,9,0.1239520557832447
682,2021-07-13,0,0,FLP496,FLIP,1,29,10,0.15219253538369212
683,2021-07-13,0,0,FLP497,FLIP,1,29,11,0.13190814679899354
684,2021-07-13,0,0,FLP498,FLIP,1,29,12,0.1868025249855072
705,2021-07-13,0,0,FLP512,FLIP,1,30,9,0.15356050607041333
706,2021-07-13,0,0,FLP513,FLIP,1,30,10,0.12713846692277442
707,2021-07-13,0,0,FLP514,FLIP,1,30,11,0.14563753783158265
708,2021-07-13,0,0,VVL199,Vavilov,1,30,12,0.11742024417497791
729,2021-07-13,0,0,FLP528,FLIP,1,31,9,0.1555611217962719
730,2021-07-13,0,0,FLP529,FLIP,1,31,10,0.17528904772874493
731,2021-07-13,0,0,FLP530,FLIP,1,31,11,0.12266357976112716
732,2021-07-13,0,0,FLP531,FLIP,1,31,12,0.1661968454647022
753,2021-07-13,0,0,FLP549,FLIP,1,32,9,0.06987249790891846
754,2021-07-13,0,0,VVL210,Vavilov,1,32,10,0.1267310567666807
755,2021-07-13,0,0,FLP550,FLIP,1,32,11,0.10123645537275108
756,2021-07-13,0,0,FLP551,FLIP,1,32,12,0.1317756556913208
685,2021-07-13,0,0,FLP499,FLIP,1,29,13,0.1883891059998884
686,2021-07-13,0,0,FLP500,FLIP,1,29,14,0.15777041101671507
687,2021-07-13,1,5.167132530645264e-4,FLP501,FLIP,1,29,15,0.12121280213211053
688,2021-07-13,0,0,FLP502,FLIP,1,29,16,0.1385293899049394
709,2021-07-13,0,0,FLP515,FLIP,1,30,13,0.19712358227321472
710,2021-07-13,0,0,FLP516,FLIP,1,30,14,0.1172215075134688
711,2021-07-13,0,0,VVL200,Vavilov,1,30,15,0.1350614351616051
712,2021-07-13,0,0,FLP517,FLIP,1,30,16,0.11469755191230284
733,2021-07-13,0,0,VVL207,Vavilov,1,31,13,0.06939221764360473
734,2021-07-13,0,0,FLP532,FLIP,1,31,14,0.18554717174030788
735,2021-07-13,1,4.3059437755377206e-4,FLP533,FLIP,1,31,15,0.21101196263501112
736,2021-07-13,0,0,FLP534,FLIP,1,31,16,0.04179431991537014
757,2021-07-13,0,0,VVL211,Vavilov,1,32,13,0.1643684681788182
758,2021-07-13,0,0,FLP552,FLIP,1,32,14,0.10315426415631418
759,2021-07-13,0,0,FLP553,FLIP,1,32,15,0.11204110520346414
760,2021-07-13,0,0,FLP554,FLIP,1,32,16,0.11821850309870628
689,2021-07-13,0,0,FLP503,FLIP,1,29,17,0.10659903295580578
690,2021-07-13,0,0,FLP504,FLIP,1,29,18,0.10775833014794238
691,2021-07-13,0,0,VVL193,Vavilov,1,29,19,0.1378735589219593
692,2021-07-13,0,0,FLP505,FLIP,1,29,20,0.1298644714631413
713,2021-07-13,0,0,VVL201,Vavilov,1,30,17,0.13980461681628967
714,2021-07-13,2,0.00109305034651012,VVL202,Vavilov,1,30,18,0.15398447761496611
715,2021-07-13,0,0,FLP518,FLIP,1,30,19,0.06568909118415127
716,2021-07-13,0,0,FLP519,FLIP,1,30,20,0.09303525580780762
737,2021-07-13,0,0,FLP535,FLIP,1,31,17,0.175726268384065
738,2021-07-13,0,0,FLP536,FLIP,1,31,18,0.11765872816878888
739,2021-07-13,0,0,FLP537,FLIP,1,31,19,0.0952644186944017
740,2021-07-13,0,0,FLP538,FLIP,1,31,20,0.211270320294973
761,2021-07-13,0,0,FLP369,FLIP,1,32,17,0.13299457388191013
762,2021-07-13,0,0,FLP555,FLIP,1,32,18,0.10315426415631418
763,2021-07-13,0,0,FLP556,FLIP,1,32,19,0.10296215205018867
764,2021-07-13,0,0,VVL212,Vavilov,1,32,20,0.13124569126062977
693,2021-07-13,0,0,FLP506,FLIP,1,29,21,0.10786101075638876
694,2021-07-13,0,0,VVL194,Vavilov,1,29,22,0.10840422429784705
695,2021-07-13,0,0,FLP507,FLIP,1,29,23,0.11053733113137838
696,2021-07-13,0,0,FLP508,FLIP,1,29,24,0.11741030734190248
717,2021-07-13,0,0,FLP520,FLIP,1,30,21,0.0783188060230565
718,2021-07-13,0,0,VVL203,Vavilov,1,30,22,0.12230585377041071
719,2021-07-13,0,0,VVL204,Vavilov,1,30,23,0.1651965376017729
720,2021-07-13,0,0,FLP521,FLIP,1,30,24,0.16232479284296597
741,2021-07-13,0,0,FLP539,FLIP,1,31,21,0.107271425327245
742,2021-07-13,2,9.83745003817907e-4,FLP540,FLIP,1,31,22,0.1965240600109955
743,2021-07-13,0,0,FLP541,FLIP,1,31,23,0.11075594145903844
744,2021-07-13,0,0,FLP542,FLIP,1,31,24,0.15625670011155385
765,2021-07-13,0,0,FLP557,FLIP,1,32,21,0.2176033952417306
766,2021-07-13,0,0,FLP558,FLIP,1,32,22,0.09372420956770594
767,2021-07-13,0,0,VVL213,Vavilov,1,32,23,0.14920817318336335
768,2021-07-13,0,0,FLP559,FLIP,1,32,24,0.100908539881261
769,2021-07-13,0,0,INT046,Introgression,1,33,1,0.13923490505329683
770,2021-07-13,1,3.643490886993456e-4,FLP560,FLIP,1,33,2,0.1608044573824211
771,2021-07-13,0,0,FLP561,FLIP,1,33,3,0.09977574091065897
772,2021-07-13,0,0,VVL214,Vavilov,1,33,4,0.19318859637533395
793,2021-07-13,0,0,FLP576,FLIP,1,34,1,0.06994536801813848
794,2021-07-13,0,0,FLP577,FLIP,1,34,2,0.07719925616322174
795,2021-07-13,0,0,FLP578,FLIP,1,34,3,0.12371025951174192
796,2021-07-13,0,0,VVL219,Vavilov,1,34,4,0.19369868713987404
